UYEISYERI_ID_MASK,mcc,district_id,degree,betweenness,closeness,eigenvector,mcc_diversity,geo_diversity
162838552,5411,70,230,3.86E-06,0.513443089,0.004261866,2.430624755,2.356372536
162838553,5411,121,250,7.41E-06,0.51460114,0.004126341,2.313917947,2.505255262
162838554,5411,60,431,3.10E-05,0.525964572,0.006879149,2.26047519,2.860069095
162838555,5411,115,271,7.01E-06,0.516009999,0.005145457,2.479786878,2.292599913
162838558,5411,100,186,2.02E-06,0.510841386,0.003464603,2.287874212,2.553915414
162838559,5411,100,368,2.24E-05,0.521974714,0.005975119,2.349571452,2.744518583
162838562,5411,121,183,3.84E-06,0.510660855,0.002872989,2.324910977,2.392691089
162893784,5641,70,501,4.00E-05,0.530469897,0.008100098,2.424209915,2.96981706
162893854,5661,63,931,0.000161928,0.560005167,0.014077594,2.366351674,2.752424151
162951623,5411,42,429,1.69E-05,0.525900764,0.007048533,2.514435765,2.864424461
162951866,5411,60,1052,0.000197275,0.568897638,0.015841275,2.301269144,3.161819739
162951867,5411,42,724,8.06E-05,0.545351617,0.010693747,2.352629807,2.863583111
163084385,5411,53,658,3.98E-05,0.540860886,0.011847658,2.358675399,3.203240054
163084402,5499,82,279,6.82E-06,0.516501847,0.005121957,2.47586286,2.712291664
163084606,5411,123,635,5.19E-05,0.539380366,0.01102038,2.375446569,2.828001331
163084669,5942,33,1030,0.000116451,0.56725988,0.018603445,2.464500949,2.986644952
163181457,4814,115,0,0,0,0,0,0
163181473,5411,100,489,4.97E-05,0.529692082,0.008085245,2.346318257,2.869917026
163181593,4812,115,0,0,0,0,0,0
163181604,4812,115,0,0,0,0,0,0
163181610,4812,115,0,0,0,0,0,0
163263484,5942,33,849,6.76E-05,0.554135242,0.015685638,2.421234715,3.011423857
163263510,5691,160,1045,0.000129779,0.568375508,0.016984381,2.373329123,2.801164088
163355757,5499,120,708,6.45E-05,0.54432446,0.01159586,2.421280426,3.053755137
163431435,5732,81,725,5.67E-05,0.545488864,0.012702373,2.425435656,3.042971431
163431599,5541,100,908,0.000113353,0.558346213,0.015121453,2.339870961,3.209038229
163482487,5411,120,404,1.50E-05,0.524247188,0.006855117,2.331816076,2.851237267
163583497,5661,82,715,5.51E-05,0.544803318,0.012440256,2.472189791,2.953842788
163643422,5411,1,192,3.49E-06,0.511082292,0.003019156,2.268947391,2.831015446
163704396,5691,34,1511,0.000448222,0.60536238,0.022900217,2.344601796,3.23855129
163704532,5411,100,250,7.00E-06,0.514662234,0.004476304,2.16597948,2.888317603
163704533,5411,77,305,1.59E-05,0.517983033,0.004920967,2.128793624,3.029744132
163704537,5499,60,40,5.35E-08,0.501910386,0.000747279,2.114256632,1.934056485
163770486,5812,33,1837,0.000594282,0.634235552,0.029580754,2.454849796,3.176514155
163770559,5541,121,1042,0.000149307,0.568152031,0.016831691,2.31578154,3.165947898
163770680,5718,115,1461,0.000340009,0.601164887,0.023797033,2.409770072,3.113039124
163832582,5411,82,779,7.92E-05,0.549220829,0.01291632,2.278274658,2.945813701
163832703,5812,33,460,1.40E-05,0.527757487,0.008992465,2.422408985,2.892541375
163923431,5411,61,263,5.04E-06,0.515396505,0.005044954,2.414817575,2.614103159
163923432,5411,61,242,4.21E-06,0.514234875,0.004370939,2.269549737,2.385564632
163923433,5411,61,240,3.14E-06,0.513990989,0.004442684,2.390518748,2.141138391
163923434,5411,120,354,1.32E-05,0.521033654,0.006181513,2.329129796,2.925319975
163923457,5411,121,298,7.80E-06,0.51761194,0.005234075,2.350398324,2.74728336
163923480,5411,160,501,2.22E-05,0.530534818,0.008227778,2.402832805,2.345214103
163923525,5411,160,329,6.55E-06,0.519472738,0.005713846,2.233710505,2.09893619
163923529,5411,100,292,1.18E-05,0.517303103,0.004873561,2.234398901,2.86116811
163923531,5411,70,314,1.31E-05,0.518602704,0.005577695,2.358329096,2.751162595
163923547,5411,70,247,6.37E-06,0.514540059,0.004367718,2.367497173,2.572354221
163923568,5411,4,287,6.68E-06,0.516809728,0.004926746,2.333672167,2.299436192
163923582,5411,96,256,7.24E-06,0.515090304,0.004196469,2.216574358,2.313810015
163923663,5411,50,479,4.51E-05,0.529110216,0.007914831,2.230629598,2.597288588
163923686,5411,70,185,2.02E-06,0.510660855,0.00346059,2.498547956,2.107419402
163923702,5411,59,530,4.49E-05,0.532424466,0.009082105,2.339065674,2.976737047
163923703,5411,50,462,1.72E-05,0.527950311,0.008101352,2.443894174,2.215653141
163923704,5411,9,129,2.53E-06,0.507373596,0.002393142,2.100313627,2.621310406
163923705,5411,17,306,1.25E-05,0.518168778,0.005544886,2.398805978,2.609577164
163923711,5411,17,137,3.17E-06,0.507908612,0.002265284,2.213304236,2.673096691
163923712,5411,82,680,7.38E-05,0.542417417,0.011149686,2.314125462,2.949158626
163923714,5411,33,328,1.06E-05,0.519534995,0.00626205,2.333651867,2.606929911
163923717,5411,123,473,3.54E-05,0.528658537,0.007730731,2.242865996,2.588080545
163923721,5411,59,305,7.04E-06,0.517983033,0.006216303,2.472581042,2.680487317
163923735,5411,50,269,8.33E-06,0.515764426,0.004602517,2.157398038,2.291579075
163923738,5411,17,391,4.01E-05,0.523487502,0.007154537,2.248448448,2.862877085
163923758,5411,121,343,1.61E-05,0.520408163,0.005479392,2.292488829,2.749359497
163923761,5411,123,683,7.70E-05,0.542621104,0.011440563,2.322075363,2.85121764
163923764,5411,2,148,1.30E-06,0.508444757,0.00268099,2.339192415,2.283924914
163923770,5411,50,223,4.33E-06,0.512957047,0.003839862,2.40092529,2.14305945
163923781,5411,160,459,2.32E-05,0.527757487,0.007844967,2.278857566,2.546028784
163923784,5411,96,138,1.79E-06,0.507789622,0.002321718,2.305555295,2.340030091
163923789,5411,70,290,1.01E-05,0.517179671,0.004855705,2.145479193,2.600787707
163923801,5411,115,334,1.17E-05,0.519908851,0.00614519,2.345572081,2.62736696
163923810,5411,17,243,9.03E-06,0.514295883,0.004061685,2.309470723,2.334223445
163923812,5411,123,538,3.63E-05,0.532948119,0.009189173,2.32674184,2.615034802
163923820,5411,84,89,1.26E-06,0.504832887,0.001543281,2.324994938,2.224848269
163923821,5411,1,345,1.08E-05,0.520595653,0.006623065,2.320188748,2.731957697
163923822,5411,160,432,3.06E-05,0.526092233,0.006970913,2.449815966,2.601951906
163923829,5411,63,478,1.88E-05,0.528981086,0.008284287,2.482916331,2.239837134
163923833,5411,60,252,6.39E-06,0.514845606,0.004040129,2.380596958,2.671913296
163923835,5411,34,177,4.34E-06,0.510180064,0.003159594,2.214190043,2.36938382
163923836,5411,31,293,1.93E-05,0.517303103,0.004856461,2.296219779,3.170495236
163923839,5411,17,162,3.75E-06,0.509400705,0.003050545,2.360838613,2.396427976
163923841,5411,82,360,1.89E-05,0.52153513,0.005927822,2.301407154,2.824557886
163923848,5411,50,232,4.79E-06,0.513503909,0.004058009,2.135972828,2.187041173
163923849,5411,2,311,9.47E-06,0.518416647,0.005565307,2.417020265,2.831431718
163923851,5411,84,387,1.92E-05,0.523234762,0.006978453,2.287195218,3.033321689
163923852,5411,9,296,1.04E-05,0.517550143,0.005451125,2.227703037,2.604687847
163923853,5411,115,243,7.93E-06,0.514234875,0.004138858,2.131127707,2.08819604
163923861,5411,115,340,1.52E-05,0.520283245,0.005812303,2.221491556,2.313818549
163923862,5411,4,314,5.71E-06,0.518602704,0.005740847,2.43591393,2.225154228
163923865,5411,59,655,7.10E-05,0.540725957,0.011263147,2.326296176,3.025368025
163923876,5411,160,480,2.27E-05,0.529174805,0.008021974,2.311527986,2.326506366
163923896,5411,17,327,2.22E-05,0.519472738,0.006370639,2.501076168,2.724419226
163923897,5411,12,294,1.03E-05,0.517364841,0.005117269,2.360488485,2.745114709
163923903,5411,12,190,5.55E-06,0.511022044,0.003446208,2.328950093,2.707868958
163923904,5411,1,225,3.88E-06,0.513139205,0.004555712,2.173428017,2.682743243
163923911,5411,70,305,9.85E-06,0.518044933,0.005767559,2.362813752,2.897372634
163923940,5411,70,316,1.59E-05,0.518726816,0.005119645,2.180506634,2.823602522
163923959,5411,50,519,2.75E-05,0.53170612,0.009190422,2.318926093,2.584598223
163923961,5411,34,216,3.55E-06,0.512593118,0.004094181,2.277780355,2.430237407
163923963,5411,50,332,1.16E-05,0.519472738,0.005783501,2.211458788,2.380650635
163923965,5411,50,541,2.47E-05,0.533079193,0.009492961,2.391426159,2.373899071
163923966,5411,50,260,4.83E-06,0.515029108,0.004796966,2.387536461,2.254135421
163923967,5411,31,86,1.19E-06,0.504774103,0.001415267,1.97965996,2.213000155
163923968,5411,50,297,7.13E-06,0.517426593,0.005235344,2.312580693,2.201878442
163923969,5411,61,247,3.80E-06,0.514540059,0.004452512,2.503268898,2.123609654
163923993,5411,115,736,9.70E-05,0.54624496,0.012313528,2.345799068,2.955305176
163924022,5411,115,466,2.59E-05,0.528271996,0.008728888,2.272895805,2.904580369
163924023,5411,96,327,1.67E-05,0.519472738,0.005033889,2.296644474,2.623886009
163924025,5411,33,289,7.52E-06,0.517117977,0.005432233,2.401313807,2.397908957
163924029,5411,160,493,2.66E-05,0.530015894,0.008140034,2.366910945,2.532125399
163924035,5411,77,290,1.21E-05,0.517117977,0.004859953,2.276311472,2.855757823
163924042,5411,2,360,1.72E-05,0.521472393,0.006163015,2.29923414,2.886596718
163924047,5411,81,358,1.74E-05,0.52140967,0.006033527,2.233118144,2.775901378
163924051,5411,12,424,2.60E-05,0.525581959,0.007632771,2.363037833,2.990563496
163924052,5411,50,162,3.08E-06,0.509281015,0.002759038,2.255160837,1.990173923
163924055,5411,121,355,1.57E-05,0.521158932,0.005761936,2.308488401,2.758775768
163924056,5411,17,286,1.77E-05,0.516871349,0.004838377,2.16495766,2.804204813
163924057,5411,34,408,2.90E-05,0.524564376,0.006860281,2.19584154,2.873963855
163924059,5411,115,259,6.30E-06,0.515151515,0.00502496,2.34634228,2.475959672
163924061,5411,84,141,2.70E-06,0.508087201,0.002489511,2.27935701,2.419440419
163924062,5411,34,285,6.32E-06,0.516809728,0.005164478,2.317792821,2.428627701
163924063,5411,100,405,2.00E-05,0.524310595,0.006693298,2.277030322,2.775414919
163924064,5411,96,379,1.67E-05,0.522666988,0.005857594,2.443987118,2.41987317
163924066,5411,88,113,1.03E-06,0.50624781,0.0020155,2.352651473,2.529178993
163924067,5411,34,344,1.16E-05,0.520470645,0.00635085,2.38534589,2.72273869
163924069,5411,121,463,2.95E-05,0.528078938,0.007314344,2.33991684,2.734394015
163924077,5411,84,432,2.77E-05,0.526092233,0.007084086,2.196175559,2.986028027
163924080,5411,50,428,1.22E-05,0.525709435,0.007480802,2.271157923,2.138155491
163924085,5411,17,296,1.61E-05,0.517550143,0.005406771,2.258720289,2.955532871
163924087,5411,9,223,3.39E-06,0.513017751,0.004614831,2.389830254,2.938539873
163924090,5411,160,378,9.91E-06,0.522603978,0.006693861,2.282581902,2.388889743
163924092,5411,4,259,6.56E-06,0.515029108,0.004401843,2.165121544,2.1510671
163924093,5411,34,449,2.95E-05,0.527115759,0.007502647,2.173842669,2.737304054
163924095,5411,115,382,1.34E-05,0.52291918,0.007285525,2.212341985,2.745462203
163924098,5411,82,257,7.92E-06,0.515151515,0.004308803,2.36005235,2.478325682
163924100,5411,50,299,8.41E-06,0.517673752,0.005356118,2.446271109,2.319295572
163924102,5411,82,354,2.13E-05,0.521158932,0.005871855,2.421188901,2.629042413
163924103,5411,82,290,8.58E-06,0.517179671,0.005100494,2.304321605,2.529316865
163924105,5411,17,276,9.43E-06,0.516317294,0.004710368,2.288500912,2.593634319
163924124,5411,9,265,7.68E-06,0.515519087,0.004777477,2.299963185,2.667943119
163924125,5411,59,273,9.67E-06,0.516071429,0.004876947,2.348939331,2.463529316
163924126,5411,33,386,1.95E-05,0.523045367,0.006956673,2.330552355,2.93413046
163924127,5411,115,350,8.35E-06,0.520908435,0.006732736,2.40140409,2.432222094
163924128,5411,59,310,1.27E-05,0.518416647,0.005531392,2.326609434,2.664914584
163924129,5411,77,228,4.98E-06,0.513321492,0.004293127,2.314997898,1.957384917
163924131,5411,61,423,2.30E-05,0.525454545,0.007481743,2.437076718,2.610010937
163924137,5411,88,133,2.71E-06,0.507492391,0.002155426,2.194152178,2.590034341
163924140,5411,50,256,4.84E-06,0.514906759,0.004651911,2.265993345,2.16978752
163924143,5411,81,315,6.25E-06,0.518664752,0.006050925,2.294621495,2.765185942
163924147,5411,17,318,1.53E-05,0.518913096,0.005764984,2.261049884,2.985297359
163924148,5411,4,473,2.21E-05,0.528723015,0.007940638,2.504604329,2.28204512
163924149,5411,115,551,4.13E-05,0.533801256,0.009692878,2.271217555,2.65049503
163924150,5411,123,660,6.38E-05,0.541063405,0.011469762,2.399588781,2.840518521
163924152,5411,123,471,1.71E-05,0.528594074,0.008871801,2.555063994,2.511625302
163924153,5411,115,316,1.15E-05,0.518850987,0.005590935,2.211808025,2.168029663
163924157,5411,123,426,2.25E-05,0.525709435,0.007318215,2.229288172,2.500351885
163924169,5411,100,437,3.02E-05,0.526347742,0.00759352,2.241315841,2.990907334
163924172,5411,61,294,9.63E-06,0.517303103,0.00501391,2.208047613,2.479140612
163924179,5411,33,219,2.49E-06,0.512775018,0.004458628,2.227807502,2.320870462
163924181,5411,12,203,6.00E-06,0.511685552,0.003316484,2.25185782,2.456386448
163924183,5411,4,380,1.15E-05,0.522730013,0.006806451,2.333898362,2.390299708
163924186,5411,160,302,1.02E-05,0.517859276,0.005129125,2.369668262,2.584333087
163924189,5411,70,249,4.96E-06,0.51460114,0.00457036,2.447802869,2.475346664
163924193,5411,115,651,6.28E-05,0.540456302,0.011032213,2.265875506,2.75154543
163924194,5411,88,206,3.52E-06,0.511987717,0.003479592,2.389015265,2.602161349
163924201,5411,88,188,3.72E-06,0.510901591,0.003175895,2.307164486,2.692584964
163924210,5411,120,303,8.28E-06,0.517921147,0.00499065,2.461284895,2.754403563
163924212,5411,141,300,9.29E-06,0.517673752,0.005353575,2.451643436,2.710055905
163924226,5411,70,346,1.61E-05,0.520658179,0.006007691,2.286818582,2.746703656
163924246,5411,9,153,2.10E-06,0.508862543,0.002798755,1.975167594,2.458505958
163924252,5411,160,335,1.80E-05,0.519971213,0.00552694,2.360250058,2.58594302
163924273,5411,61,202,2.29E-06,0.511504425,0.003583985,2.158837939,1.958244355
163924296,5411,160,274,6.33E-06,0.516071429,0.004735422,2.238792781,2.383776935
164019411,5411,123,547,3.07E-05,0.533538462,0.009926782,2.458586623,2.698781393
164019413,5411,123,254,5.61E-06,0.514906759,0.004687676,2.48316412,2.198815233
164019422,5411,50,182,3.23E-06,0.510300177,0.003235021,2.126401679,2.223946335
164019442,5411,88,210,7.70E-06,0.512108683,0.003136953,2.257000572,2.750854437
164019480,5411,82,145,6.60E-07,0.508265916,0.002831842,2.468186507,2.301686212
164072477,5411,50,454,1.56E-05,0.527372263,0.008068544,2.488769207,2.328706292
164137574,5732,34,1284,0.000235667,0.586762317,0.021224558,2.444484038,3.159509916
164137577,5732,4,867,8.56E-05,0.555413197,0.014488722,2.407440364,2.777864012
164137590,5732,65,1109,0.000229024,0.57333686,0.017409298,2.419095769,3.045498924
164137594,5732,96,612,5.82E-05,0.537907929,0.009180887,2.420462286,2.562314407
164137597,5732,100,661,6.76E-05,0.541130945,0.01058678,2.325272666,2.961976494
164137612,5732,42,1060,0.000200316,0.569495533,0.015764698,2.383314612,3.081898664
164230590,5411,84,309,1.42E-05,0.518354657,0.005654127,2.325085781,2.866954114
164230592,5411,84,221,7.98E-06,0.512896356,0.003888384,2.225673823,2.726443401
164230593,5411,50,422,1.45E-05,0.525454545,0.007424374,2.369455195,2.354953823
164230595,5411,87,437,1.70E-05,0.526411658,0.007807595,2.536145315,2.595550653
164230598,5411,34,376,1.43E-05,0.522540984,0.006797654,2.358532505,2.842410003
164230604,5411,82,180,2.39E-06,0.510480452,0.003437715,2.395167846,2.531295855
164287362,5977,9,0,0,0,0,0,0
164287456,5462,53,247,7.32E-06,0.514478994,0.004184736,2.163522349,2.75945802
164287573,5411,50,509,2.45E-05,0.531119824,0.008735413,2.36787541,2.366304097
164436445,5691,84,1054,0.000174356,0.569121701,0.017870332,2.400965368,3.237333289
164518592,5411,77,250,5.03E-06,0.514723344,0.004556951,2.294925296,2.570869229
164580460,5541,63,677,7.36E-05,0.542213884,0.011029249,2.168016633,3.028295691
164701559,5411,4,723,6.16E-05,0.545351617,0.011909062,2.350465608,2.579943488
164828573,5411,115,819,0.000116626,0.552018337,0.014086822,2.365877665,3.171351871
164951604,5814,33,1108,0.000152101,0.573109466,0.019534236,2.396959704,3.092035989
165035473,5411,77,292,8.26E-06,0.517303103,0.005234451,2.286408102,2.780577003
165035486,5942,123,975,0.000120062,0.563206444,0.016684929,2.453971565,2.908935208
165035499,5411,53,188,4.41E-06,0.51096181,0.003298521,2.12406295,2.847366248
165035631,5691,38,700,7.08E-05,0.543778224,0.011648494,2.293158059,2.98567723
165106469,5941,70,0,0,0,0,0,0
165106663,5977,115,1383,0.000296739,0.594731788,0.022870332,2.408264855,3.065922826
165162691,5977,63,1166,0.000188427,0.57753797,0.018832134,2.370890334,2.75786793
165250487,5200,70,2716,0.002115423,0.727959698,0.037239753,2.343868012,3.37196305
165250626,5718,84,905,0.00011024,0.558130552,0.015587619,2.366362252,3.147128904
165287601,5691,123,610,4.21E-05,0.537707765,0.010768349,2.5076842,2.661977296
165442457,5691,79,541,4.29E-05,0.533144755,0.009152833,2.29948958,3.029607617
165442753,5945,4,1708,0.000502402,0.622576476,0.025830184,2.407204934,2.919775439
165502420,5732,160,613,5.43E-05,0.537907929,0.009849352,2.391248224,2.622575706
165564419,5732,50,632,3.89E-05,0.539179104,0.011083813,2.432054121,2.606696406
165564426,5732,61,513,2.84E-05,0.531315112,0.008719492,2.424294516,2.547886114
165713504,5732,33,1918,0.00068114,0.641841871,0.030653059,2.415813458,3.266484319
165824487,5411,53,529,2.68E-05,0.532293713,0.009056047,2.338313189,3.060486476
165824958,5411,70,232,3.99E-06,0.513503909,0.004337564,2.26239686,2.642173087
165883565,5718,4,1220,0.000188969,0.581801101,0.019205439,2.393910385,2.659110997
165883768,5541,53,1052,0.0001888,0.568897638,0.017078426,2.24713493,3.34879147
165883891,5977,34,943,0.000113429,0.560874628,0.016090702,2.328194202,3.039479999
165938593,5411,87,162,1.63E-06,0.509221191,0.002702896,2.116886149,2.347757753
165938635,5947,123,1087,0.000149464,0.571522742,0.018390201,2.482370864,2.986234572
165938791,5691,115,1537,0.000419912,0.607568325,0.025048089,2.434977946,3.135586172
166042330,5960,9,1775,0.000951848,0.62862529,0.025595016,2.278905963,3.415277915
166042444,5945,84,708,6.01E-05,0.54432446,0.012592784,2.334331113,3.135203787
166042449,5945,160,1291,0.000254062,0.587398374,0.020147765,2.397001242,2.888784633
166042450,5945,4,1120,0.0001295,0.574020127,0.018380866,2.463242715,2.727037272
166042451,5945,34,907,8.56E-05,0.558274308,0.015592719,2.454104954,2.985079716
166042463,5945,34,1021,0.000122049,0.566592602,0.017744946,2.450460213,3.144755196
166042491,5411,100,340,1.29E-05,0.520283245,0.005924936,2.416297618,2.537450382
166096513,5661,42,797,9.82E-05,0.55047619,0.012448229,2.361621314,3.121167884
166096685,5945,82,1085,0.000145918,0.571372084,0.018550628,2.425259339,3.074846919
166166570,5411,63,262,5.07E-06,0.515335235,0.004265395,2.32674461,1.958905081
166166622,5641,63,679,8.61E-05,0.542417417,0.010899785,2.358461427,2.847175312
166225481,5411,96,670,6.94E-05,0.541671873,0.010408449,2.357963215,2.692854868
166225528,5960,81,484,2.43E-05,0.529433317,0.00819998,2.346899494,2.942481032
166225624,5411,81,459,1.35E-05,0.527821746,0.00852243,2.298534389,2.789760747
166285699,5691,96,778,9.78E-05,0.549151254,0.01198576,2.419294916,2.74996143
166341330,5641,12,990,0.000149042,0.56430617,0.016311119,2.372356914,3.219903942
166379881,5411,160,561,3.28E-05,0.534393491,0.009575855,2.450257164,2.565207239
166436760,8062,121,1370,0.000290107,0.593672966,0.021858142,2.460755609,3.240072183
166599577,5732,70,1570,0.000517103,0.610391439,0.023753154,2.33421588,3.29402822
166599583,5732,81,768,0.000103265,0.548456478,0.012399255,2.341141574,3.027366992
166599584,5411,60,187,4.93E-06,0.510721018,0.003097561,2.341859111,2.592821574
166599586,5732,53,509,2.73E-05,0.531054759,0.009026437,2.395791638,3.16243201
166599651,5691,17,2435,0.001441265,0.695045695,0.03600581,2.372027448,3.27022289
166687612,5621,63,936,0.000149778,0.560367115,0.014740877,2.314987284,2.789509577
166687879,5691,4,1024,9.95E-05,0.566814854,0.017401797,2.443948314,2.698947439
166743625,5621,160,629,5.48E-05,0.539045014,0.009854707,2.27182737,2.574026219
166743754,5411,59,267,4.59E-06,0.515703069,0.005278579,2.484090327,2.540469392
166743815,5691,82,533,3.66E-05,0.532555283,0.008488329,2.34413751,2.75358112
166802570,5411,141,192,3.09E-06,0.511022044,0.003450563,2.151177721,2.445725563
166802749,5541,17,1601,0.000549352,0.613067459,0.025503961,2.339118646,3.345722752
166802853,5541,61,901,0.000140444,0.557771487,0.015145551,2.291955008,2.993133992
166860342,7298,33,0,0,0,0,0,0
166860626,5411,81,434,2.85E-05,0.526156087,0.006684022,2.253090176,2.769687346
166860758,5621,4,1211,0.000212775,0.581021311,0.01895301,2.362146804,2.707712082
166915869,8062,81,843,8.98E-05,0.553710563,0.014716197,2.420349701,3.130558459
166915885,5499,63,724,7.25E-05,0.545488864,0.011718318,2.402134684,2.549606913
167108333,5621,81,0,0,0,0,0,0
167108397,5045,63,0,0,0,0,0,0
167108492,5691,61,2113,0.000917086,0.661024703,0.031761496,2.408253488,3.101217711
167108498,5691,61,1548,0.000330143,0.608591885,0.025002166,2.453676462,2.98432621
167108502,5691,61,1471,0.000307416,0.601999722,0.023890629,2.39531227,2.905782464
167108508,5691,61,1564,0.000350615,0.609962009,0.025249078,2.414557796,2.921132485
167108593,5691,61,1049,0.000114544,0.56867375,0.017492895,2.392232616,2.680079299
167108603,5691,61,803,4.40E-05,0.550895921,0.014177583,2.386851759,2.543916672
167108608,5691,61,840,6.04E-05,0.553498468,0.01447043,2.429132429,2.601789949
167182634,5941,123,784,6.38E-05,0.549638646,0.014069192,2.460578486,2.826963061
167182783,5411,1,432,2.34E-05,0.526028395,0.007421304,2.234788614,3.082106166
167237665,5462,70,604,4.44E-05,0.537307883,0.010465025,2.455062154,3.0678484
167237890,5462,60,483,2.63E-05,0.529304029,0.007946551,2.480284926,2.996353739
167323410,5411,121,267,7.11E-06,0.515703069,0.004173409,2.328058669,2.527642679
167323515,5411,63,253,6.73E-06,0.514845606,0.004075229,2.269106898,2.372907745
167323531,5411,63,244,3.35E-06,0.514112903,0.004534656,2.471546931,2.290565709
167323537,5411,70,368,1.48E-05,0.522037572,0.00668634,2.380018969,2.850759081
167323547,5411,2,399,1.72E-05,0.523930384,0.006723166,2.233963993,2.815577775
167323568,5411,59,251,3.40E-06,0.514723344,0.005241903,2.336632816,2.535831892
167323571,5411,59,414,1.44E-05,0.524945507,0.007852969,2.471033707,2.677792681
167323625,5411,115,538,3.67E-05,0.532948119,0.009764766,2.427453368,2.811123873
167323631,5411,2,225,4.17E-06,0.513139205,0.004200143,2.043090329,2.825298093
167323635,5411,123,354,1.63E-05,0.521096286,0.005974449,2.230935083,2.372100261
167323637,5411,82,242,3.72E-06,0.514234875,0.004758822,2.338224116,2.582967587
167381477,5411,100,313,1.02E-05,0.51854067,0.005234914,2.33504759,2.614771624
167381594,5411,160,466,3.31E-05,0.528271996,0.007086674,2.392456854,2.458146438
167381693,5641,63,576,4.70E-05,0.535449605,0.009322758,2.417310839,2.570277694
167546684,5945,59,924,8.09E-05,0.559499226,0.016818451,2.465919332,2.932194857
167641605,5691,31,457,4.03E-05,0.527564805,0.00736055,2.320580099,3.148724948
167696539,5691,50,831,0.000105788,0.552933673,0.013664691,2.301678123,2.71457216
167696619,5411,33,421,1.70E-05,0.525390862,0.008003105,2.296598027,2.909065346
167749539,5411,33,415,1.72E-05,0.524945507,0.008002698,2.3099014,2.729556231
167749552,5411,123,1130,0.000197294,0.574781225,0.018576499,2.414074303,3.022985954
167749554,5411,123,653,4.89E-05,0.540591096,0.011472699,2.42804621,2.795626922
167749562,5411,111,424,2.36E-05,0.525518245,0.007356875,2.292837692,2.703742645
167749563,5411,123,980,0.000138195,0.563572543,0.01633382,2.382717148,2.947509077
167749565,5411,17,568,5.02E-05,0.534921027,0.009928938,2.368914772,2.854904782
167749567,5411,115,746,9.70E-05,0.546934141,0.012348263,2.309885912,2.773229467
167749569,5411,17,459,1.79E-05,0.527757487,0.008440724,2.440650698,2.60162012
167749574,5411,82,886,0.000112358,0.556768559,0.014531842,2.351888677,2.989415513
167749653,8062,61,801,7.02E-05,0.550685976,0.013688597,2.443961486,2.788910859
167850391,5541,65,516,3.23E-05,0.53157572,0.008730355,2.233119924,2.865954522
167850685,5499,60,336,1.42E-05,0.519971213,0.005357397,2.266029382,2.849877416
167931500,5641,61,1533,0.000360007,0.607227903,0.024233369,2.411152378,2.937980662
167931673,5718,50,786,6.20E-05,0.54977806,0.01323375,2.338639004,2.573494203
167982330,5411,115,553,4.73E-05,0.53393275,0.009194538,2.357117927,2.489520372
167982332,5411,50,683,6.70E-05,0.542621104,0.01155129,2.336199763,2.651068105
168063604,5411,81,293,1.25E-05,0.517241379,0.004595135,2.24735265,2.77092649
168141536,5691,50,1611,0.000420115,0.614022663,0.025358,2.413488094,2.961211398
168141605,5691,141,844,6.96E-05,0.553781298,0.014609705,2.392757066,2.730418389
168173509,5718,115,879,9.51E-05,0.556268446,0.015408392,2.379718808,2.825824793
168173706,5411,131,351,7.48E-06,0.520783277,0.006285276,2.451200846,2.395474387
168173746,5977,61,1013,8.95E-05,0.566074693,0.017800679,2.406433286,2.719864663
168173860,5661,42,805,0.000110093,0.551035973,0.011986293,2.364055561,2.960867574
168252691,5411,123,396,2.02E-05,0.52380377,0.006682956,2.296430114,2.297917151
168304535,5411,96,281,1.31E-05,0.516501847,0.004683634,2.430468051,2.772578701
168359399,5411,17,853,0.000130509,0.554418724,0.014693511,2.426040128,2.993227856
168359475,5411,121,527,3.34E-05,0.532228361,0.008405161,2.329798308,2.758792749
168359567,5950,4,898,7.74E-05,0.557627991,0.014708099,2.485539155,2.493337002
168415444,5691,65,1269,0.00023648,0.585573416,0.020779102,2.398545584,3.031503058
168415579,5541,50,1311,0.000270621,0.58891455,0.021344787,2.35976813,3.013934481
168464097,5541,65,1376,0.00043087,0.594242632,0.021460336,2.295601055,3.292171899
168464132,5411,100,274,9.54E-06,0.516194332,0.004423132,2.213937828,2.719865365
168605509,5641,63,0,0,0,0,0,0
168605588,5541,77,575,4.51E-05,0.535317362,0.009276978,2.137069148,3.060853181
168605622,5541,77,519,3.44E-05,0.53170612,0.008783323,2.103774455,3.05923471
168643552,7538,50,0,0,0,0,0,0
168734437,5691,4,1112,0.000165237,0.573488557,0.018378196,2.356927322,2.756575837
168734537,5732,34,729,7.51E-05,0.545763565,0.01255185,2.366405148,3.044709824
168832402,5411,53,601,5.20E-05,0.537108165,0.009858194,2.208079855,3.092120647
168934339,5411,33,271,6.87E-06,0.515948584,0.005362855,2.290496567,2.783597088
168934451,5691,61,2074,0.000857021,0.657116871,0.031025168,2.422561785,3.021087299
169022383,5812,42,626,4.04E-05,0.538777032,0.010447673,2.430672504,2.888134418
169022567,5411,34,244,3.91E-06,0.514234875,0.004371433,2.302764889,2.352716596
169022592,5712,63,1112,0.000166266,0.573488557,0.018528057,2.469041492,2.752265497
169022601,5712,70,1419,0.000313998,0.597766133,0.023103071,2.440282294,3.186906502
169100424,5411,1,580,5.50E-05,0.535648091,0.009242757,2.294154914,3.14706782
