UYEISYERI_ID_MASK,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,6m-rev-mean,6m-rev-std
72229414,28.67202,41.00419,2709.2499999999995,2612.68,3994.79,3193.5000000000014,2096.6493683333333,1670.3169594381209
72308435,28.865126,41.029489,256.6,333.15,754.2,262.0,279.30743583333333,264.09652579912796
72308451,28.9951,41.09171,1081.36,896.1799999999998,957.16,1343.79,724.7628016666666,555.9221895331104
72349465,28.81465386,41.02634388,16116.42,21807.16,19397.960000000003,18937.820000000003,12721.533499623336,9991.907979449543
72349466,29.02947,41.0161,30155.84,27085.21,23948.02,29647.07,18484.364261666666,14459.681189000734
72418346,29.09338244,41.13068756,333.12,737.7899999999998,658.6700000000001,223.1,337.1506783333333,303.1295024761521
72504479,28.55651,41.01511,147.47,473.75999999999993,302.76000000000005,299.35,215.48526999999999,173.99096677118314
72572480,28.87801225,41.01423097,2405.7200000000003,1881.6600000000003,2116.6,946.59,1236.7437072033335,1051.614699877413
72611395,29.08206571,41.06344831,0.0,0.0,0.0,0.0,11.690919003333333,18.503555389242344
72706383,29.29746,40.93025,568.4699999999999,774.33,766.9699999999998,154.53000000000003,389.08795166666664,354.7011737602626
72706386,28.99558,41.09135,843.89,418.84,788.58,1836.3300000000004,659.621155,674.3103731907371
72792425,28.874181,40.978408,683.81,300.71,1530.57,1239.68,637.4370981666666,632.7764646438411
72847370,29.21643,41.00844,9449.74,5277.719999999999,9725.95,7432.95,5326.097478333334,4399.850287695731
72916434,28.88666771,41.18381638,746.3199999999998,899.51,879.13,463.2300000000001,509.7100806816666,399.3163458993239
72916501,29.10719,41.1324,302.70000000000005,630.1099999999999,290.37,399.45,282.14493166666665,226.91208409792898
72916531,28.78698,41.07573,5665.13,4671.76,6968.240000000001,4479.92,3642.4854516666674,2930.5769271832
72916534,28.8978867,40.99646169,121.9,158.48000000000002,197.89,288.85,139.50239139833334,98.3062454696577
72960377,28.99336,41.04977,83.9,298.79,360.1,268.20000000000005,180.17218833333334,145.37642033576816
73001645,29.12357,40.93507,1703.7899999999995,1325.73,1239.9900000000002,853.71,865.54644,697.7616189939666
73051366,29.31033,40.82582,261.37,208.73,375.52,188.77,184.08769166666664,132.45984054377453
73083441,28.606055,41.01779,3505.1,4967.09,5509.93,3119.17,2861.818974166667,2362.5711795405036
73159361,29.31274875,40.94011485,2268.11,1760.93,2561.45,2483.64,1524.0638106,1186.6426190441377
73159422,28.7248,40.98449,7861.18,19003.87,34227.02,24612.65,14295.738215,13957.151444645768
73159426,29.12752,40.9461,6971.43,5320.43,5172.84,5031.26,3761.0056033333335,2970.225869818596
73159479,28.96237,41.05278,9020.06,8154.719999999998,9607.77,7847.340000000002,5783.3175249999995,4496.062381913512
73210489,29.09823,40.978175,1294.2700000000004,850.45,730.1,1270.25,702.5244008333334,563.2519548333694
73210506,29.10663,40948.0,10496.33,9905.85,10392.5,10689.02,13743.467771666668,13957.07795602409
73210584,28.811845,41.13631,3549.0400000000004,3513.13,2980.99,2855.0,2161.3513591666665,1670.268112033702
73210591,29.25161,40.97429,4083.37,3166.53,5320.0,5114.51,2959.1059833333334,2392.7440549893254
73210592,29.24084,40.97473,6870.2,7390.479999999999,1370.96,2707.95,3068.3009283333336,3302.940436303849
73269356,29.00861,41.06371,4394.469999999999,7671.45,6801.910000000001,2809.63,3624.58872,3271.06036206077
73269359,28.90771,41.01481,6182.630000000001,6362.02,7701.06,6052.39,4394.67042,3428.168936934087
73269373,29.04704,41.00655,470.94999999999993,1197.0800000000002,562.5500000000001,1234.67,589.2172650000001,532.0019352842963
73269453,29.37587974,40.88866957,721.36,513.2,1239.89,655.0,533.2857582183334,457.44055959188574
73387468,28.972104,41.06508,14622.86,11236.75,12434.19,14839.56,8867.232864,6973.518779339392
73387522,29.131158,40.924837,4393.140000000001,1873.4600000000005,5081.21,5402.76,2803.4376658333335,2476.4890107679303
73387550,29.85622,41.13871,1445.04,836.01,862.24,1942.0,859.3808216666666,758.0562705686566
73419476,29.23474,41.03961,1746.05,1646.14,6196.09,5204.780000000001,2477.2223916666667,2623.8326124798245
73419477,29.26376,40.8727,600.7900000000001,550.15,838.5899999999998,762.1799999999998,470.3077433333333,353.0314126869937
73459332,29.09796,40.98131,17430.559999999994,19106.48,17937.07,26403.85,13491.339878333332,10915.024423190282
73459477,28.86308674,40.99623079,2025.68,888.2499999999997,2636.370000000001,2845.39,1410.924886255,1264.6990246452349
73459545,28.99616,41.05541,8910.289999999999,11662.409999999996,26572.57999999999,22554.28999999999,11628.270261666663,11125.696300066043
73495444,28.82419037,40.99921612,703.0400000000002,575.32,492.77,900.2300000000001,456.8639010816667,354.58671571382575
73495472,28.88496,41.00118,0.0,0.0,0.0,0.0,11.647689999999999,18.446818596047393
73553367,29.05605,41.04143,510.45,460.96,629.65,532.99,367.3579133333333,263.2103420408561
73553369,29.02842369,40.98731214,406.05000000000007,490.7600000000001,685.1200000000001,517.5000000000001,361.5742893050001,268.7096773545356
73585473,28.98712,41.04725,0.0,0.0,0.0,0.0,11.672395,18.480589970240395
73585511,28.92492,41.05819,456.98,132.89999999999998,529.28,267.39,242.7555183333333,213.10506177722317
73618498,28.79589,41007,11369.85,7747.3899999999985,10646.349999999991,8080.269999999997,6318.943814999999,5066.740127233077
73618499,28.79589,41007,2327.5599999999995,1510.63,3319.3100000000004,5001.62,2038.153815,1939.6723943354748
73618529,29.14071,40.91189,3271.65,1759.0,2977.01,2605.3,1780.5021000000004,1444.2539906606605
73618563,28.90707644,41.08883172,1952.66,1923.99,2015.97,2062.41,1337.5043180266666,1010.079774217913
73700438,29.01541,41.07409,650.2700000000001,390.4500000000001,584.15,1053.6,458.09325000000007,392.4382444699856
73700447,28.84479,40.99327,0.0,0.0,0.0,0.0,11.639676666666666,18.436798301276358
73700457,29.17019,40.91564,5732.160000000001,9191.6,9385.06,5372.32,4958.537638333334,4165.676274905945
73758352,29.03091,41.00135,5153.32,2913.07,5088.06,2831.95,2676.0720433333336,2279.7075966525094
73758380,28.78806,40.99401,1069.3200000000002,1050.52,1349.2299999999998,1107.7000000000005,774.4253450000001,582.8481769868084
73758381,28.77779,41.00154,541.9899999999999,452.50000000000006,651.6500000000002,828.2100000000002,424.02155500000003,326.4452632684223
73758382,28.69614,41.0315,812.0299999999999,802.7999999999998,555.09,1126.68,561.0546066666666,446.14497954629525
73758406,28.79524,41.10756,1685.9,1378.4000000000003,3723.47,1880.29,1456.3271333333334,1372.5269670675693
73790429,28.26626978,36.85585449,0.0,0.0,0.0,0.0,10.853687378333333,17.032444564561136
73824435,28.90862,41.05911,280.74,278.61999999999995,201.24,224.87,175.90628833333335,113.46500048300152
73901400,28.91322,41.16017,0.0,0.0,0.0,0.0,11.678898333333334,18.50272351582482
73901405,28.97349,41.08592,0.0,0.0,0.0,0.0,11.676568333333334,18.49033507954079
73901418,29.18135,41.015855,714.2199999999998,1016.4300000000002,952.79,1118.13,645.2945341666667,490.99231580483047
73901419,29.25779,41.01689,458.78,209.83,249.14,403.3,231.88744666666665,178.40236708712087
73933452,29.08305612,41.05945534,1079.24,818.8199999999998,872.34,1319.95,693.4154185766666,539.6391933147505
73959440,28.90707644,41.08883172,8765.539999999999,7665.390000000001,6190.55,5333.969999999999,4670.90765136,3780.6162141391733
73996402,28.417615,41.051645,294.59,45.63,206.26,377.05,165.49987666666667,149.4836435463111
74032513,28.81152709,41.05044953,1550.21,336.34,2043.7900000000004,812.5599999999998,802.1269961033332,836.1430372410372
74098533,28.91301,41.15918,11161.740000000002,4837.18,9407.82,12402.51,6313.220365000001,5498.61988885286
74132356,28.895079,40.996628,7093.56,8493.970000000001,4821.31,4925.19,4233.986951166667,3533.02389235907
74132414,29.25759092,40.88657376,8573.19,1517.11,7353.18,6368.77,3980.399027446667,3882.596197542311
74132436,28.86813,41.02138,721.2800000000002,434.15,485.24,591.8500000000001,383.7349183333334,287.56791832784876
74132507,28.9998,41.07546,12445.79,16295.950000000004,13025.569999999998,13689.570000000002,9254.492543333334,7261.600519314468
74132509,28.86987127,41.02048842,15433.490000000002,13226.36,13445.480000000003,1900.0,7345.8700599483345,7399.348881951242
74174330,29.06038,41.1715,8530.54,9942.77,5395.49,3626.02,4594.175313333334,4177.367115426879
74201418,29.20712,40.89021,3833.2799999999993,14793.88,7095.27,4133.16,4987.614555,5508.602732834261
74234335,29.09281648,41.11431873,3098.36,3953.88,14520.04,3061.01,4117.249522535,5361.462870523069
74234374,27.85236923,41.01291326,1570.0,2217.87,710.02,180.0,791.1258804149999,912.9679730254883
74234375,27.28479948,40.82692602,2299.3,2429.4,1467.0500000000002,2779.77,1507.27195425,1219.78036048784
74267489,28.92495,41.06419,5153.05,3640.11,6229.32,7381.01,3745.5798566666667,3127.758735629407
74267517,29.23117,40.88802,0.0,169.70000000000002,398.2300000000001,395.7,172.29153166666666,183.51227374473527
74267531,29.1830646,40.90744738,3566.4800000000005,1088.88,1605.94,1712.96,1340.72508533,1314.2280649804875
74316452,28.85807326,41.05177885,488.65,631.99,773.63,426.0,398.363308685,306.1135874802898
74316505,29.35168468,40.82345547,1551.1799999999998,8147.0999999999985,12187.12,10729.39,5447.4941900250005,5556.590174606605
74353469,28.885299,41.092064,25547.65,23673.230000000003,27023.61,26170.16,17080.771227166668,13249.475911465284
74353489,28.7978861,41.04885947,772.02,606.0899999999999,3757.710000000001,2812.67,1336.389457595,1567.2747413508118
74353533,28.9768,41.03321,0.0,0.0,0.0,0.0,11.668334999999999,18.474192870654726
74390348,28.98891,41.0831,1956.1100000000004,1665.3499999999997,2406.19,1923.29,1336.835335,1036.1763938037986
74417400,29.0424996,41.1247306,795.7799999999999,1179.75,774.8199999999998,567.39,564.6512050333332,455.39040955566156
74498345,29.09657,41.02571,8886.599999999999,3877.76,4273.02,4941.490000000001,3674.832046666667,3336.521895930456
74498468,28.61203,40.991755,441.14,365.0100000000001,86.54999999999998,152.86,185.86063083333337,175.4581485574912
74498549,29.09256,41.10009,511.5200000000001,990.2,511.8,939.4,503.85210833333343,416.14763303752943
74498550,29.07658,41.04982,216.94,35.85,42.45,230.80000000000004,99.36106666666667,96.65778231648203
74589463,29.27535,40.89519,126.35,177.79999999999998,428.33,178.5,163.52508999999998,144.90875316951008
74646404,29.19359,40.88824,374.6600000000001,247.38,113.15,88.09,148.89363833333334,135.37944544912344
74646465,28.79964,41.02641,2489.33,2653.1800000000003,2818.5800000000004,2737.750000000001,1794.777675,1367.5487128224127
74718382,29.02423,40.98417,4086.9,8160.0,9290.0,17065.0,6445.318066666667,6504.712888900159
74718529,29.20052,41.01216,507.61,510.97,355.15,488.7000000000001,322.10711333333336,229.6667927135044
74761439,28.91089553,41.03984342,6497.76,14895.330000000002,8057.02,20281.66,8300.286789825,8086.865892434075
74921385,28.87666956,41.05783188,24869.65,37626.77,17981.51,8934.09,14913.659083573331,14852.105128936484
74957429,28.84149,41.01098,1044.04,951.67,1312.7400000000002,1044.34,737.1070783333333,557.1678950103575
75073401,29.19528,40.89288,17589.32,39003.05999999998,33026.280000000006,19102.16,18131.818026666664,16209.109350048093
75073464,29.15419,41.01648,529.4100000000001,755.08,606.94,889.56,475.19344500000005,362.71017882059454
75073552,29.03044,40.99041,721.8199999999998,657.92,1095.1000000000004,1246.1,631.8268083333334,512.4810912778034
75073555,29.09774986,40.97669167,6706.86,7186.68,7822.229999999999,12466.38,5708.704073588334,4851.7000222351535
75073557,29.108185,40.96115,9176.32,7208.220000000001,8982.85,5530.879999999999,5161.389889166666,4185.889716225021
75073560,29.04794,40.97718,3195.9300000000003,4680.68,3676.52,3277.32,2483.4125200000003,1968.697841988074
75106410,28.79589,41007,1413.1000000000006,800.92,2140.0600000000004,1166.6,931.7471483333335,821.3076289388895
75170407,29.04853435,40.98852444,1481.9399999999996,1322.4,1706.9699999999998,1570.84,1025.3645097983333,777.2338668457253
75170409,29.089365,40.986135,585.98,729.8800000000001,1596.83,411.86,565.7709166666667,579.2301367925014
75170521,28.77301,41.03326,1296.4000000000003,691.4,638.3,2047.4000000000003,790.5510450000002,775.9699035435764
75214556,28.79613,41.0067,405.62,313.05,775.8,580.38,357.44213833333333,295.6876542265612
75261411,28.79613,41.0067,10836.779999999995,18884.88000000001,19137.22,13274.61,10367.215471666668,8621.490872396256
75261475,28.79613,41.0067,2144.99,1607.33,4266.409999999999,2665.54,1792.3454716666663,1625.9979481182518
75298426,29.06445,41.11752,8130.18,9712.7,10753.33,7060.6,5954.498661666667,4757.914587153999
75298456,28.79589,41007,1535.8500000000004,654.7900000000001,1808.88,694.8500000000001,794.0288150000001,743.245419296758
75298470,28.90503,40.9909,289.48,330.26,80.04999999999998,417.69,197.89598833333332,168.09645924382232
75402355,29.08652,41.0891,0.0,0.0,0.0,0.0,11.695936666666668,18.5125372515835
75402375,28.79589,41007,902.59,375.3,1007.17,1171.5099999999998,587.7288149999999,504.4414147434896
75477364,28.79589,41007,1228.44,1616.8000000000002,2522.32,1144.91,1097.0454816666668,956.8157825159867
75561498,29.09513,41.09445,21004.95,24643.480000000007,53682.90999999997,140432.90999999997,39972.40659666666,53037.73914611003
75561800,29.12270563,41.02562868,0.0,0.0,0.0,0.0,11.691389051666667,18.499203896688552
75626428,28.63252187,41.01698922,9239.6,12013.37,9192.360000000002,9523.62,6673.099918515,5248.06658247976
75663400,28.99061,41.05095,1599.13,1292.1999999999998,758.7,959.0,779.84526,644.3412365505205
75747330,28.99609,41.0901,1732.21,1737.9399999999996,1794.7099999999998,2222.08,1259.504365,965.8190446485281
75787542,28.86781,41.04888,1281.2400000000002,707.4700000000001,708.6100000000001,357.38,520.7694483333335,479.00976735323985
75821547,29.239293,40.881443,6052.18,3631.9,5460.220000000001,5079.89,3382.385122666667,2712.86626074033
75854553,29.0345542,40.98897544,808.81,976.75,2631.6800000000003,2818.6799999999994,1217.65725494,1231.6897906370025
75854554,29.0345542,40.98897544,2648.0399999999986,3400.6899999999982,3970.039999999999,3858.699999999998,2324.5822549399986,1833.467684517706
75854556,29.12447851,41.02454864,2718.3899999999994,1559.7600000000002,2450.59,1655.26,1409.0248378583335,1153.9668757836491
75854565,29.0153106,41.12254191,2361.48,1205.7800000000002,2859.5899999999992,2908.629999999999,1567.602975418333,1336.1238763123633
75854566,29.012689,41.078782,1716.6,1758.69,1505.2,2334.22,1230.8002451666664,966.1500779837108
75854568,28.872469,40.978231,2238.2700000000004,1463.67,2646.62,3048.589999999999,1577.8334499999999,1305.0550435555297
75854570,28.98195,41.03542,2598.4099999999994,1269.74,2141.71,3943.7599999999984,1670.6062283333329,1533.6956474896588
75854572,28.99090497,41.05516224,3263.239999999998,2503.5599999999995,2801.0699999999997,3941.5299999999975,2096.574344534999,1668.95068608652
75854573,28.94438924,41.01430789,2101.37,1318.69,515.9,771.88,796.299782855,801.8242480083339
75854576,28.90965601,40.99484152,1872.2400000000005,862.6900000000002,1257.96,3792.6799999999976,1309.245749588333,1409.5510878326586
75854581,29.30397,40.94161,1360.4700000000005,1321.5400000000002,1662.5100000000002,2441.97,1142.7892633333333,947.7589049170149
75854585,28.87231,40.97645,1398.68,1127.74,2534.59,1207.18,1056.3397933333333,939.8854607197925
75854586,29.03872,41.02138,2864.5299999999975,1398.69,3926.7599999999975,4115.48,2062.5866833333325,1843.6609562656756
75854589,29.08048453,40.96033074,2938.2599999999984,2390.57,2601.109999999999,4197.4,2032.8968025449994,1669.649287071313
75854590,29.09750932,40.98039405,1680.65,1447.75,1595.73,1768.7900000000002,1093.832983895,826.9509368523969
75854591,28.99103,41.05139,1248.73,1526.7400000000002,1636.2600000000002,2851.120000000001,1222.1487366666668,1071.1801129339378
75946611,29.00187,41.06761,0.0,0.0,0.0,0.0,11.678246666666666,18.48982630185548
76027489,28.8182742,40.99120634,17850.44999999998,15484.809999999972,17802.15999999997,21675.01,12147.039913423321,9589.99378442371
76027504,28.62122,41.05803,1172.07,656.2199999999999,706.2499999999999,1346.78,658.499875,550.9538325507275
76027579,29.02105,41.15891,1424.63,1815.1800000000003,2205.07,2162.2400000000007,1279.5499933333335,1004.1027593209266
76027627,28.89932,40.98575,386.18,536.5799999999999,525.74,482.6,333.49751166666664,237.2972216745801
76027629,28.90075,41.00163,859.75,845.5899999999998,776.7899999999998,821.8,562.3053966666666,409.47348802833994
76068454,29.09177,40.96658,612.0799999999999,730.08,700.3699999999999,690.0200000000002,467.10139166666676,336.96492436958744
76068495,28.9950402,41.06595986,193209.40999999997,123335.84,177611.9,193558.84,114631.00850001,92424.03472426263
76127530,29.10679,41.11488,964.52,518.5,412.84,755.22,453.5502783333333,376.35772959354875
76204542,29.00404,41.06659,5412.849999999998,5355.759999999998,5875.359999999996,4966.3,3613.3901049999986,2786.757991407903
76204543,29.00875202,41.08521843,54773.829999999936,7504.8200000000015,30313.890000000018,53100.069999999934,24293.78399507498,25510.464604726378
76284429,28.79589,41007,268.25,160.25,150.0,326.0,162.383815,118.92340567454899
76369355,28.95612,41.07363,1209.12,1134.6,1056.41,1006.4200000000002,746.096625,555.1100964400644
76404372,28.99186,41.06098,73815.77999999996,71464.00999999998,61837.32000000001,62313.30999999983,44916.74547333329,35093.00566569285
76438337,28.80098,41.03961,957.71,947.66,985.47,740.5000000000001,616.8634316666667,459.16229737914125
76610645,28.64901461,41.01966471,2792.04,2880.01,3358.5300000000007,2407.809999999999,1918.0097798866666,1489.775285282022
76610648,28.78888,41.00382,840.5299999999999,595.5499999999998,731.65,659.66,482.86378333333323,356.4264397702183
76610650,27.72673203,41.1112734,1361.7900000000002,1652.6800000000003,82.09999999999998,106.02,545.2380009050001,751.3395876145952
76654492,28.79666,41.05114,1800.6100000000006,574.2,1592.4200000000003,500.5900000000001,756.2779666666669,765.3848813674921
76654534,29.26671,40.98179,705.86,381.7,808.3999999999996,516.33,413.7564166666666,328.4540369454412
76654535,29.27262138,40.98428568,742.0600000000002,428.63,782.9000000000002,625.1999999999999,441.5078178433334,337.9780611916888
76763495,28.85924,40.991195,1187.0,971.25,3533.5,2903.0,1444.1000725000001,1466.6485488987382
76763496,28.86517742,40.97796694,1640.3000000000004,505.9,3053.8700000000003,2495.330000000001,1294.207190726667,1300.153188118259
76801501,28.79217,41.01152,20943.99,36290.54,80430.16,51014.72,31458.20228166667,31271.25795705692
76836387,28.67959,41.06292,277.02,521.33,309.18,563.09,290.0604183333333,227.5460719851013
76836477,28.53564553,41.0125121,945.1699999999998,1380.8000000000002,852.4,1044.1799999999998,715.3496929383333,556.5964087905634
76836480,27.7757,41.17808,416.72,498.7000000000001,338.8499999999999,228.55,258.62896333333333,195.21534424001018
76836482,28.57571,41.02228,451.07,302.11,564.3,430.46,302.92299833333334,223.78125021675183
76836496,28.82968,40.980435,1109.73,1130.2099999999998,1148.54,1276.39,789.1133525,587.111936284548
76836503,28.7905582,41.05547864,389.55,335.23,564.7399999999999,265.55,270.81933947333334,207.8615819583752
76836514,28.71164206,40.997443,498.66,590.65,1029.0,2179.8199999999997,727.9731808433334,803.8433786577278
76936415,28.8207,40.98213,329.0,1067.0,457.0,337.0,376.633805,379.61560276552353
76936432,28.86512527,41.08912957,5688.530000000001,6766.22,3825.12,1711.1,3010.1540424733334,2875.304165795834
76936434,28.90641953,41.03318751,326.0,457.05999999999995,726.9799999999999,362.6400000000001,323.76993450666663,264.1003650980315
76936435,28.931065,41.05899,548.6700000000001,729.2099999999998,268.64,650.8800000000001,377.89834249999996,307.9864024908796
76972554,28.94833,41.01877,1045.4400000000005,512.59,738.44,1093.7,576.6895166666668,469.9494395789191
77005590,29.10709,41.03047,8794.99,7744.07,2830.5800000000004,0.0,3239.962926666667,4058.399303334015
77170517,28.93513,41.06978,17434.18,19097.37,6754.74,0.0,7226.049151666666,8955.383761421528
77170518,27.26286,37.85463,87.76999999999998,182.23,134.05,199.95,111.51958166666667,72.68739199774123
77205568,28.46950497,41.12334624,7033.05,7267.1,6404.79,4955.83,4288.393808535001,3391.6572216346185
77247443,29.096434,40.954325,14261.47,10899.1,15513.15,14619.89,9227.276793166666,7290.07017330334
77247444,28.61960353,41.02573449,8525.34,2873.4700000000003,5437.150000000001,3855.04,3460.107556336667,3272.0214505619633
77247473,28.79972,41.03258,5001.6,4009.79,5329.27,7390.06,3633.4253833333337,2996.6767239589813
77247477,29.04529705,41.02236142,6845.97,5015.85,5006.63,4346.93,3547.5746097450005,2845.3124130180454
77247479,28.97809,41.03981,10533.59,2843.22,3202.75,5990.72,3773.3829833333334,3993.9644740444924
77247508,29.07083597,41.02509396,2670.28,3199.31,2274.93,1896.5,1685.1859883216666,1349.1786975656255
77247571,29.00135268,41.09107071,672.5199999999998,472.19000000000005,642.4000000000001,825.9099999999999,447.18540389833333,338.4471824054887
77280475,29.14004,40.94214,7949.919999999998,8151.810000000001,7494.379999999998,9579.11,5540.883696666667,4321.399931037167
77357541,28.46124,41.12198,1080.37,1787.5600000000004,1347.96,1148.0299999999995,905.5838699999999,718.2683786435815
77392458,28.82226,41.00109,3679.07,3942.7,4676.15,4771.82,2856.593891666667,2225.256125950845
77392524,28.62284,41.02681,960.0,815.0,1600.0,1218.81,777.2432750000002,633.905770759675
77431458,29.0756318,40.97240647,188.0,296.25,172.5,235.25,160.34133971166668,106.27787552761816
77431467,29.05123,40.99345,236.5,542.28,117.26,344.68,218.46078,199.36289570437376
77431469,28.87226,41.02497,359.93,450.4,429.73,417.50000000000006,287.90953833333333,198.26705716337736
77431474,28.85317,41.01435,1404.15,475.39,1348.48,1062.7500000000002,726.77292,629.0930243378976
77431475,28.8776,41.02,468.84,731.5700000000002,898.9300000000003,1002.65,528.6479333333334,422.8693674354135
77431478,28.84486034,41.02135161,573.36,492.23,786.45,549.96,411.9777019916667,308.5944530369716
77431493,29.03241702,40.99892228,111.75,175.75,148.5,287.0,132.17188988333334,95.39886478795512
77431507,29.04052,41.02146,62.75,370.0,104.75,145.75,125.55199666666665,127.27880913999937
77431510,29.09879,40.9776,228.0,187.25,223.0,322.25,171.76273166666667,115.00601057653647
77431514,29.03259,41.07978,192.0,203.0,175.75,245.0,147.64372833333334,90.24907646059728
77431520,28.99103,41.05139,214.75,104.25,155.5,127.25,111.96540333333333,70.23763190742828
77431521,29.0184587,41.10952979,479.0,109.75,169.5,81.5,151.646331415,168.17310599207616
77431525,28.9917,41.06383,118.0,132.75,103.5,127.75,92.009255,45.41236344703665
77431532,28.87248,40.98366,28.5,56.25,25.0,99.25,46.47602333333333,28.30205299642672
77431533,28.87647,40.9853,111.5,143.5,125.75,128.5,96.51862833333333,48.92521669581461
77431534,28.88699,41.17704,142.42,230.75,217.75,246.12,151.18400499999998,96.86023168192564
77431535,29.04382,41.07773,363.17,237.0,400.47,102.0,195.46025833333337,162.5695652056343
77431538,28.99329,41.09866,228.5,297.75,248.0,151.25,165.93199166666668,111.87227589355575
77431546,29.01296,41.07838,95.25,249.0,83.5,159.75,109.59855666666665,82.49120972671783
77431552,28.97445,41.02853,58.25,90.1,121.25,48.75,64.72549666666667,34.57084614030536
77431556,29.02676,40.98684,144.75,141.75,129.0,240.0,120.91893333333333,77.56386815838485
77431559,29.056841,40.973034,120.0,181.25,201.25,190.5,127.17164583333333,76.85141443111094
77431563,29.08939002,40.98098158,222.25,118.0,238.25,67.25,119.30339526666667,91.35701421354462
77431578,29.120281,40.929608,172.0,165.75,125.0,95.5,104.71664816666667,60.880337806198
77431580,29.02436,40.99007,77.5,136.25,100.25,140.25,87.377405,46.91305017755795
77431582,29.03735,41.12629,366.75,394.5,391.5,335.5,259.7356066666667,175.3438562945268
77431596,28.68675,41.06228,98.0,151.5,98.0,42.25,76.58317166666667,47.46463919425509
77431604,29.12300103,41.02698144,366.0,206.75,279.0,163.0,180.816663745,132.2686127301841
77467536,28.79613,41.0067,278.61,334.06,267.51,150.69,183.44547166666666,129.6811566865688
77467577,29.0938272,40.98391968,1151.54,1622.74,1802.48,1515.71,1027.0912911466667,797.3289715114482
77567417,28.9983,41.100735,1571.18,1504.4199999999998,1468.1999999999998,1499.0399999999995,1018.8231724999999,762.7770999817235
77567485,29.03374,40.99864,1726.16,1649.15,1714.1899999999998,837.9899999999999,999.5870633333333,818.2269523475858
77567492,29.25630675,40.90045508,1839.0,2673.25,2225.0,1630.95,1406.3927936383334,1120.1512490483942
77602600,29.09513,41.09445,61435.82000000001,43227.79,61965.930000000015,0.0,27783.288263333336,31149.042306501036
77637474,29.13634,40.9255,200.24,43.06999999999999,284.71,194.44,132.08697333333336,108.31416519798445
77673447,28.521225,41.001665,229.88,259.46000000000004,154.31,146.2,143.22881500000003,94.61285137913084
77707512,28.70238426,41.0027083,930.06,638.3699999999999,616.1200000000001,631.2,480.9091820933333,364.803606155441
77707554,29.12847,40.93143,6084.96,8336.43,7620.05,8270.619999999999,5063.68665,3978.6457355938855
77770343,28.68063279,41.03362087,14127.05,16370.4,9987.660000000002,30844.28,11899.850708943333,11567.630040958295
77770439,28.79143,40.9955,934.12,902.4,1051.87,1667.8000000000002,770.9961549999999,634.1596680037278
77770472,29.02428215,40.9896118,759.8599999999999,1130.41,1057.0600000000002,1150.26,694.6006489916667,529.790540997472
77770505,28.90815,41.05093,114861.03000000006,99868.82000000002,101137.84000000004,95131.35,68511.49984666669,53446.65135808335
77770532,28.837805,40.974745,528.07,254.07,509.49,138.17000000000002,249.935425,223.51051317799318
77841399,28.96186,41.01811,0.0,0.0,0.0,0.0,11.663328333333334,18.466593165848884
77841493,28.7963,41.02701,843.64,647.6100000000001,424.33,1002.4,497.9672183333334,407.596175113409
77879539,28.6133,40.99166,100.56,240.06000000000003,206.12,208.7,137.50749333333331,92.55423749299148
77879541,29.12832,41.021965,2507.84,2185.4700000000003,3183.1199999999994,2643.93,1765.0850475,1378.2263440371482
77923422,29.10131,40.97531,584.69,775.33,954.0499999999997,639.61,503.9594366666667,384.96403443464897
77923438,29.21685546,40.91751762,536.63,900.2500000000001,835.01,1098.19,573.36906218,454.2466675056885
77974408,28.650295,41.0116,32137.73,23995.769999999997,21421.98,26153.750000000004,17296.481982499998,13831.437398866074
78044334,28.98109,40.21687,492.41,492.38,861.3100000000002,580.26,415.9263266666667,324.9465497966165
78044414,29.32176,40.82905,461.58,411.3500000000001,340.88,257.4,256.8934683333334,185.08382198313504
78113383,28.98762,41.03008,573904.889999996,438713.1399999978,435801.899999999,396149.4499999992,307439.8996166654,245592.33539318538
78113475,29.02328,41.05341,971.8899999999999,589.59,323.82,420.35,395.95444833333335,356.53561881665075
78145455,28.61238,40.99122,1172.66,995.17,1117.67,1016.14,728.5405999999999,541.3117486839157
78145491,29.16217,41.00699,902.68,574.62,161.28,418.9699999999999,354.61986,344.83821158608606
78263427,29.01841,41.108595,101731.50000000004,86810.56000000003,115728.10999999994,82387.01999999999,64454.55283416666,51263.34786977243
78448333,28.69755,41.00462,978.86,446.2999999999999,680.9999999999999,637.41,468.87869499999994,377.0476474367474
78484468,28.27118115,41.07729583,6704.509999999998,5520.049999999999,5630.659999999998,7424.529999999999,4224.849746163332,3321.317161521254
78516662,28.88428,41.03528,972.15,236.65,521.8,877.5499999999998,446.34492666666665,412.46176112928686
78566445,28.94176,41.01616,17146.199999999997,13467.6,7076.5,7451.29,7535.2579866666665,6932.3710447610965
78598498,29.101805,41.042565,265.84000000000003,424.13,274.57000000000005,666.99,283.612395,241.13770800528943
78629496,28.86598044,41.0087438,1036.7999999999995,607.6800000000001,1161.9799999999998,899.2999999999998,629.2724540399998,495.93936448192375
78629497,28.92681,41.06408,1108.1699999999998,917.93,1306.45,1557.87,826.7351483333333,648.9967271511606
78666391,28.94438924,41.01430789,2200.96,557.8100000000001,1067.5700000000002,1403.87,883.3614495216667,846.9343360159692
78666425,28.888685,41.059855,427.0700000000001,272.46,488.98,864.4099999999999,353.8114233333333,314.43748285682955
