merchant_id,degree,betweenness,closeness,eigenvector, mcc_diversity, geo_diversity,Shopping,TrvlDest,TrnsHub,AutoSvc,Business,CommSvc,EduInst,Entrtn,FinInst,Hospital,MajHwys,MiscCategory,Parking,ParkRec,RailRds,Restaurant,SecHwys,POI_sum,POI_diversity
165502420,628,0.000110954,0.522374109,0.004199449,2.403193962,2.672731964,79,1,0,8,0,4,0,0,10,2,0,0,2,1,0,18,62,187,1.482046835
165564419,650,0.000103902,0.5250734,0.003622123,2.444389666,2.661137501,128,0,0,2,0,0,2,3,13,2,0,0,0,4,0,27,39,220,1.306033854
165564426,522,6.98E-05,0.519521264,0.003527041,2.430344333,2.591056566,141,1,0,1,2,3,4,1,7,5,0,0,5,0,0,24,42,236,1.349536808
165713504,1975,0.000789035,0.556163702,0.017071013,2.430522571,3.302970578,2,0,0,0,2,2,4,0,0,0,18,0,0,0,0,2,18,48,1.472373132
165824487,546,5.97E-05,0.519219603,0.00361871,2.331159269,3.103864101,32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,52,0.791310355
165824958,240,3.26E-05,0.510562978,0.000963986,2.245804966,2.700245397,43,2,0,2,0,2,0,0,2,0,0,0,0,4,0,14,56,125,1.34680608
165883565,1240,0.000244467,0.533787011,0.012210199,2.406215213,2.698787048,26,0,6,2,9,0,0,0,30,0,10,0,0,1,0,9,41,134,1.81040972
165883768,1083,0.000309958,0.537767621,0.006967777,2.251863822,3.382861727,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36,41,0.370794717
165883891,957,0.000245795,0.536155414,0.003978078,2.34174149,3.071340834,893,11,1,1,43,9,3,6,37,32,0,0,3,1,0,112,19,1171,0.983875322
165938593,168,9.01E-06,0.505998189,0.000524872,2.111638232,2.417985365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8,0.376770161
165938635,1135,0.000221454,0.535064624,0.01062498,2.509207373,3.035101635,55,0,0,4,1,4,0,1,0,0,0,0,2,2,0,15,45,129,1.400999739
165938791,1578,0.000573781,0.550751417,0.01143952,2.455278438,3.17460243,147,0,0,5,1,2,2,0,0,4,0,1,8,2,0,12,49,233,1.208555848
166042330,1822,0.001302441,0.565662955,0.024402174,2.28727501,3.446987548,65,1,0,5,4,3,0,0,6,2,0,0,0,1,0,10,19,116,1.483500371
166042444,718,0.000130189,0.527613878,0.003408902,2.347378934,3.164892984,159,4,0,6,1,6,2,1,15,4,0,0,4,1,0,38,41,282,1.469622708
166042449,1339,0.000274157,0.535705727,0.014439163,2.422451016,2.939743884,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,12,18,1.156750971
166042450,1155,0.000168863,0.529864897,0.011818666,2.491683026,2.780193737,132,1,0,1,0,2,0,1,1,0,0,0,2,0,0,21,29,190,0.989713584
166042451,930,0.000146565,0.52917505,0.005621304,2.476932825,3.027175697,744,2,1,2,15,3,0,6,14,40,0,1,3,1,0,98,23,953,0.893151879
166042463,1047,0.000239971,0.537121576,0.006038914,2.471523643,3.182955876,204,0,0,1,0,0,0,2,1,0,0,0,2,1,0,46,38,295,0.934382659
166042491,350,3.67E-05,0.512611786,0.002029442,2.407326559,2.594692494,97,0,0,1,0,0,0,1,1,1,0,0,0,0,0,11,30,142,0.926533154
166096513,817,0.000169236,0.527613878,0.005846398,2.372777243,3.159757796,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,27,0.919409354
166096685,1114,0.000201044,0.53353222,0.010105594,2.428304027,3.115468762,82,0,0,1,0,0,4,0,0,1,0,1,0,6,0,19,35,149,1.258790364
166166570,266,2.91E-05,0.509051577,0.001123415,2.319716916,2.007487638,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,19,88,0.812484476
166166622,692,0.000169162,0.527551622,0.00388845,2.36105982,2.886964495,302,1,0,2,4,6,2,1,31,3,0,1,0,0,0,45,36,434,1.110663851
166225481,680,0.000150907,0.525752587,0.004546045,2.369648406,2.729902862,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.53596105
166225528,500,8.05E-05,0.521460229,0.0023709,2.356387597,2.989948708,32,0,0,4,0,0,0,0,0,0,46,1,0,1,0,2,26,112,1.337578917
166225624,469,4.40E-05,0.517716535,0.001706498,2.316487865,2.833417876,12,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,15,38,1.398678367
166285699,795,0.00016447,0.525443648,0.008004335,2.425771367,2.794533473,32,0,0,1,1,0,0,0,9,0,0,1,1,0,0,6,28,79,1.39817123
166341330,1018,0.000276113,0.537961737,0.005725346,2.387632514,3.257299797,253,1,0,1,0,1,1,1,13,5,0,0,3,1,0,37,46,363,1.06146516
166379881,566,7.77E-05,0.520670781,0.003394708,2.455901496,2.593118183,2,1,0,1,0,0,1,0,0,1,16,0,0,0,0,2,13,37,1.435827374
166436760,1412,0.000360322,0.540236829,0.012675492,2.468346062,3.277550889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,28,0.154076104
166599577,1633,0.000635668,0.548387097,0.018150227,2.354113452,3.330349419,55,1,0,5,1,0,0,0,1,1,0,0,0,2,0,9,16,91,1.280384233
166599583,787,0.000208545,0.530493593,0.003800192,2.359279717,3.06802875,168,0,1,1,1,1,11,3,6,7,18,1,2,3,0,38,42,303,1.532908442
166599584,195,1.59E-05,0.507895036,0.000636733,2.351075576,2.657639511,16,1,0,2,2,0,1,0,0,0,0,3,0,0,0,2,28,55,1.368826535
166599586,529,7.39E-05,0.520610154,0.002825894,2.387560214,3.203780884,119,0,0,0,0,3,0,0,2,0,8,0,0,0,0,2,3,137,0.578991944
166599651,2498,0.001117783,0.55782907,0.027582531,2.391666174,3.305459779,236,50,0,0,29,14,12,111,13,2,0,0,0,4,0,157,17,645,1.733573415
166687612,950,0.000219627,0.530808501,0.007029756,2.321107114,2.825179958,372,6,0,1,6,4,0,0,21,2,0,1,2,3,0,47,39,504,1.018778563
166687879,1049,0.000144703,0.527987718,0.010373062,2.469964381,2.747225738,8,0,1,4,2,1,1,0,1,4,13,1,0,0,0,3,45,84,1.608767131
166743625,638,0.000103096,0.522252073,0.003690563,2.290774138,2.611831873,174,1,0,3,1,2,5,6,0,4,0,0,0,1,2,37,24,260,1.183896146
166743754,276,2.44E-05,0.511263579,0.00122492,2.501335826,2.60132447,33,1,0,0,0,2,1,0,7,0,0,0,0,0,0,13,26,83,1.425500047
166743815,547,6.54E-05,0.517476852,0.003162458,2.35509906,2.80218192,62,0,0,1,0,3,2,3,1,4,0,1,2,1,0,12,46,138,1.472701831
166802570,193,2.05E-05,0.507318734,0.00077034,2.155104769,2.465489135,39,0,0,0,1,4,0,0,1,0,0,1,0,1,0,12,20,79,1.3547946
166802749,1651,0.000846203,0.559574468,0.009649365,2.35571094,3.380128964,9,4,4,1,2,4,2,0,1,0,0,0,6,0,0,4,23,60,1.967757171
166802853,915,0.000289571,0.535962599,0.004984109,2.293340043,3.026474543,3,1,4,2,0,1,0,0,0,0,0,1,2,0,0,0,13,27,1.630727804
166860342,0,0,0,0,0,0,71,1,0,2,0,1,0,0,4,1,24,1,2,0,0,6,36,149,1.467043165
166860626,442,8.42E-05,0.519159313,0.001160489,2.274370969,2.810105013,172,1,1,1,2,6,0,2,12,5,24,0,4,3,0,66,18,317,1.498912891
166860758,1247,0.000285178,0.535128665,0.009384892,2.388545829,2.760331822,157,1,0,20,3,0,2,3,11,0,16,0,2,2,0,37,27,281,1.517978799
166915869,863,0.000206398,0.533978263,0.003810866,2.43409055,3.168158596,18,4,0,0,0,1,11,0,3,5,0,1,0,1,0,9,34,87,1.765183722
166915885,745,0.000112893,0.523720276,0.006096671,2.435646309,2.60612444,261,1,0,0,1,2,0,0,8,3,0,0,2,2,0,21,31,332,0.844837821
167000455,807,0.000282734,0.535898358,0.002946388,2.373211929,3.037783341,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,26,31,0.59507279
167000658,407,7.05E-05,0.519400558,0.001323299,2.429656461,3.003756708,73,1,1,1,2,2,2,5,14,13,13,3,2,1,0,15,34,182,1.938928446
167108333,0,0,0,0,0,0,80,0,0,5,5,1,0,1,0,0,36,0,1,1,0,19,18,167,1.503417621
167108397,0,0,0,0,0,0,13,0,0,0,0,0,2,0,2,0,0,6,0,1,0,4,16,44,1.58477863
167108492,2173,0.000618097,0.543718837,0.038260435,2.435782946,3.14192734,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108498,1592,0.000316721,0.538285577,0.017476707,2.47625429,3.028278736,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108502,1513,0.000335775,0.538285577,0.014940962,2.424005216,2.951984898,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108508,1600,0.000350753,0.540694159,0.015870549,2.427656163,2.963022358,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108593,1072,0.000157994,0.528486998,0.009597935,2.41282672,2.726227397,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108603,822,8.88E-05,0.523842999,0.006032716,2.414665231,2.595039557,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167108608,853,0.000105858,0.524888471,0.006775387,2.435640216,2.641024056,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
167182634,810,0.000128843,0.527489382,0.005745629,2.478018719,2.87818469,54,0,0,1,0,1,0,1,0,0,0,0,2,2,0,15,33,109,1.258474215
167182783,450,5.62E-05,0.51723739,0.002624888,2.225104991,3.126766067,48,0,0,29,0,0,0,1,0,1,0,0,0,0,0,7,18,104,1.287493877
167237665,619,0.000113118,0.5249501,0.00353999,2.445428582,3.107589707,132,0,0,1,9,5,1,4,55,7,0,0,1,1,0,49,24,289,1.587207225
167237890,498,7.32E-05,0.519642027,0.001906059,2.48530746,3.041262847,70,2,0,2,0,1,3,3,18,3,0,3,0,0,0,29,54,188,1.627750408
167323410,272,2.08E-05,0.509631825,0.001179254,2.331201342,2.572853588,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0.173896551
167323515,258,2.28E-05,0.509922445,0.001056797,2.279465884,2.42253683,104,0,0,0,0,1,1,0,2,0,0,1,0,0,0,9,16,134,0.804262273
167323531,247,1.98E-05,0.510388128,0.000843748,2.465534448,2.328388941,34,0,0,1,0,0,0,0,4,1,0,3,0,0,0,6,17,66,1.346435715
167323537,383,4.59E-05,0.515864774,0.001994736,2.385622509,2.904390257,27,0,0,2,0,2,2,0,0,1,0,0,0,1,0,7,41,83,1.298065858
167323547,412,4.71E-05,0.515567343,0.002003026,2.277480033,2.866837877,137,0,0,0,1,1,0,0,3,7,0,0,1,1,0,14,31,196,1.02120139
167323568,256,1.41E-05,0.509283517,0.001109352,2.35406162,2.582513099,41,0,0,2,0,5,0,0,22,1,0,0,2,2,0,24,38,137,1.657447879
167323571,428,4.26E-05,0.515983843,0.002497867,2.486340756,2.734242014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,17,0.808269958
167323625,546,0.000103664,0.523781631,0.002088676,2.449776358,2.846357448,42,2,0,3,11,7,0,2,3,6,0,0,2,0,0,26,35,139,1.858005237
167323631,232,1.88E-05,0.509631825,0.000666415,2.053006064,2.875393015,58,0,0,1,1,1,1,0,0,0,0,8,0,0,0,5,23,98,1.194102341
167323635,359,4.25E-05,0.513967123,0.001071321,2.237756811,2.412417641,94,0,0,0,0,4,2,0,1,1,0,0,1,1,0,22,22,148,1.145813292
167323637,249,1.66E-05,0.51015518,0.001318482,2.353324338,2.638472396,13,0,0,0,0,2,2,0,0,0,0,1,0,3,0,3,9,33,1.603064371
167381477,321,2.89E-05,0.511966106,0.001921957,2.339725795,2.666227376,23,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,31,62,1.094820607
167381594,472,8.11E-05,0.518677494,0.002997989,2.389235994,2.495019617,21,1,0,3,3,1,0,0,0,0,0,0,0,0,1,0,49,79,1.062791656
167381693,590,8.70E-05,0.52012564,0.003522088,2.429555574,2.621504124,381,2,0,1,5,5,0,1,17,1,0,1,2,1,0,50,32,499,0.926548269
167546684,948,0.000156689,0.531376278,0.005779755,2.480174412,2.976026234,10,0,0,0,0,0,3,0,0,0,0,0,2,2,0,1,61,79,0.826946812
167641605,481,7.01E-05,0.518797865,0.003382586,2.32439526,3.189825066,240,10,0,15,2,9,0,1,13,1,15,0,5,1,0,26,43,381,1.405750398
167696539,853,0.000200197,0.530179058,0.003752309,2.337090354,2.764352949,527,0,0,0,31,8,1,40,39,1,0,0,6,2,0,85,38,778,1.201291577
167696619,434,5.87E-05,0.519581639,0.001887067,2.296801364,2.956509387,59,0,0,1,0,1,1,0,0,1,28,2,1,0,0,9,34,137,1.453309328
167749539,425,6.15E-05,0.518797865,0.001617759,2.317219644,2.776805402,225,7,0,2,3,9,2,21,27,0,0,0,15,1,0,81,56,449,1.579181453
167749552,1169,0.000266529,0.535577384,0.013644302,2.430528381,3.068374307,68,0,0,2,2,1,1,2,17,1,0,0,2,1,0,29,47,173,1.573841626
167749554,679,0.000104804,0.524703673,0.00497369,2.449831636,2.851054124,68,0,0,2,2,1,1,2,17,1,0,0,2,1,0,29,47,173,1.573841626
167749562,437,7.60E-05,0.519762846,0.001922193,2.342467304,2.757177027,2,3,0,0,0,3,1,4,0,0,0,0,0,0,0,12,0,25,1.485194811
167749563,1025,0.000198758,0.531186884,0.010831524,2.405055177,2.998260149,68,0,0,2,2,1,1,2,17,1,0,0,2,1,0,29,47,173,1.573841626
167749565,578,0.000118933,0.523842999,0.002201482,2.36750864,2.892852587,107,29,0,0,11,10,12,42,12,1,0,0,10,4,0,119,25,382,1.910275408
167749567,765,0.00017176,0.527551622,0.003487339,2.321938565,2.820659551,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,70,13,406,1.316936349
167749569,463,5.24E-05,0.517836461,0.002557191,2.438531109,2.628794897,94,0,0,5,2,6,2,1,0,2,15,0,2,3,0,9,41,182,1.537189659
167749574,921,0.000191197,0.531629013,0.006771365,2.378247816,3.037353352,120,0,0,1,0,10,0,0,13,2,0,0,0,1,0,15,30,192,1.221494484
167749653,825,0.000169459,0.530619511,0.004541664,2.448969532,2.839346644,75,2,0,2,0,5,4,1,6,7,0,2,2,2,0,21,31,160,1.705824129
167850391,536,7.62E-05,0.51994418,0.003219218,2.230723173,2.918325946,43,0,0,3,0,4,1,1,0,3,0,0,0,0,0,3,22,80,1.317436297
167850685,343,3.70E-05,0.513318025,0.001304061,2.261652467,2.891340042,1,0,0,0,0,0,0,0,1,0,24,2,0,0,0,1,24,53,1.065897985
167931486,1265,0.00058806,0.550209205,0.006797689,2.397968887,3.319710619,23,0,0,0,0,2,0,3,0,1,0,0,0,0,0,8,12,49,1.376454781
167931500,1575,0.00040156,0.542070805,0.013785062,2.433301329,2.982591511,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
167931673,806,0.000118368,0.52569077,0.005860246,2.352923435,2.625860119,89,4,0,1,1,0,1,0,11,0,0,0,0,0,0,15,26,148,1.235442508
167982330,564,8.93E-05,0.519883721,0.002556764,2.361142851,2.537066562,275,6,2,0,9,8,1,12,16,5,0,1,4,3,0,55,47,444,1.398553792
167982332,697,0.000167645,0.529237689,0.002537461,2.341263071,2.696192475,496,13,1,0,30,12,4,16,44,1,0,0,2,0,0,116,39,774,1.282381429
168063604,299,4.02E-05,0.513200184,0.001054404,2.256846209,2.813621936,104,0,0,0,0,1,1,3,3,0,0,0,0,0,0,7,25,144,0.916330009
168141536,1665,0.000444794,0.544115857,0.015107818,2.435178604,3.008270551,20,0,0,1,0,1,4,0,5,1,0,2,0,0,0,17,41,92,1.529240877
168141605,862,0.000132743,0.528549474,0.005217545,2.402671703,2.774853557,50,0,0,2,8,1,1,0,8,6,0,0,0,0,0,23,32,131,1.638334865
168173509,894,0.000194476,0.532578916,0.004341741,2.395848443,2.863633421,515,6,0,0,25,3,0,2,26,3,0,0,1,1,0,33,34,649,0.874603916
168173706,358,3.80E-05,0.515389049,0.001873885,2.481131557,2.444930122,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7,19,1.35197038
168173746,1029,0.000136224,0.528424536,0.007951066,2.424068854,2.757743368,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
168173860,829,0.000169077,0.527613878,0.004886114,2.373032932,3.006223861,122,0,0,1,0,0,1,2,8,0,35,0,1,3,0,24,8,205,1.299818577
168252691,409,4.61E-05,0.514321868,0.00233637,2.311845075,2.365770956,60,0,0,4,0,2,2,0,0,3,0,0,0,2,0,12,42,127,1.336615631
168304535,295,5.08E-05,0.512905816,0.001030148,2.48013628,2.831958916,13,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,27,47,1.059233743
168359399,876,0.000181817,0.530745489,0.005526259,2.433349251,3.036113923,86,5,1,0,0,7,3,1,5,0,0,0,4,0,0,27,42,181,1.5100973
168359475,535,6.74E-05,0.518256636,0.003529258,2.338496802,2.795226667,57,0,0,2,0,5,1,0,0,3,0,1,0,2,0,7,30,108,1.346697617
168359567,907,0.000114724,0.524211514,0.008425097,2.493217583,2.524242654,7,0,0,3,1,0,0,0,2,1,25,0,0,0,0,2,23,64,1.467038408
168415444,1312,0.000392592,0.544712476,0.007548855,2.423606723,3.076405139,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,12,0.450561209
168415579,1338,0.000429922,0.545376921,0.009635921,2.365746413,3.051851554,95,5,1,1,5,4,3,3,18,2,0,3,0,0,0,25,35,200,1.685980188
168464097,1435,0.000665358,0.552725924,0.010274569,2.310111939,3.328285886,24,0,0,6,0,2,0,0,0,1,0,0,0,0,0,10,20,63,1.423283306
168464132,282,2.88E-05,0.511205122,0.001317082,2.201747006,2.771731455,56,0,0,3,0,0,0,1,0,1,0,1,0,1,0,2,30,95,1.057690077
168605509,0,0,0,0,0,0,161,2,0,2,3,7,4,0,5,4,0,0,3,0,0,19,66,276,1.299057263
168605588,592,0.000102106,0.520974132,0.002848411,2.139700248,3.10320795,141,0,0,2,0,3,0,0,3,0,0,0,0,0,0,22,57,228,1.024915941
168605622,541,9.35E-05,0.521338619,0.002456726,2.093841816,3.104882801,67,2,0,4,0,1,0,2,2,1,0,3,0,0,0,14,53,149,1.36578136
168643552,0,0,0,0,0,0,62,2,0,2,0,0,0,1,14,2,0,0,0,2,1,4,25,115,1.402398346
168734437,1140,0.000292097,0.537315227,0.007338117,2.380869294,2.804166521,140,1,0,1,1,1,3,3,11,0,18,0,2,1,0,31,11,224,1.34449472
168734537,751,0.000170722,0.528674471,0.00464289,2.375377335,3.087797632,10,0,0,8,0,2,0,0,1,0,0,0,1,2,0,0,35,59,1.249212798
168832402,620,0.000108636,0.522923977,0.004286794,2.202682763,3.134339821,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,25,0.366924991
168934339,275,3.08E-05,0.513553871,0.000838926,2.302636482,2.819081762,2,0,0,0,2,2,1,0,1,0,6,1,0,2,0,1,9,27,1.95988296
168934451,2131,0.000470253,0.539975845,0.039976934,2.441504079,3.063528713,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,86,332,1.008101418
169022383,642,8.52E-05,0.522008173,0.003646292,2.44388593,2.93277739,7,1,0,2,0,3,0,3,23,2,39,1,3,0,0,4,23,111,1.83621231
169022567,248,1.53E-05,0.509225513,0.000968996,2.30609583,2.397334492,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,14,38,0.942674962
169022592,1140,0.000282198,0.536219717,0.010383755,2.481095108,2.799962049,4,0,0,0,8,0,0,0,0,0,8,0,0,1,0,0,33,54,1.133410127
169022601,1457,0.000530837,0.549330385,0.012375452,2.448412667,3.224632306,22,1,0,1,0,0,0,0,24,0,0,0,0,0,0,4,8,60,1.320062301
169100424,597,0.00012258,0.523107523,0.003016483,2.307081702,3.186855821,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,7,20,1.256597944
169100538,1647,0.000407105,0.542465421,0.018541969,2.439247399,3.297151071,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,12,23,1.18651399
169100654,1917,0.000631532,0.549262899,0.019505016,2.43867575,3.22698157,402,2,0,0,15,1,1,0,0,0,0,0,6,0,0,19,37,483,0.687512208
169100657,1506,0.00031465,0.537638288,0.018669557,2.450054715,2.935983567,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,6,13,1.524707393
169244414,548,7.03E-05,0.517416966,0.003142638,2.403251152,2.379742861,32,2,0,8,0,0,1,0,4,0,0,0,1,0,0,10,89,147,1.201418703
169244507,121,1.06E-05,0.505654829,0.000468994,1.890980333,2.620782637,2,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,31,47,0.921237442
169244511,1303,0.000417508,0.540759555,0.010186319,2.314209951,3.335402414,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,23,0.53050963
169309358,0,0,0,0,0,0,97,8,0,1,2,10,3,22,18,0,0,0,7,0,0,86,40,294,1.763952142
169309560,407,7.06E-05,0.517656594,0.00132916,2.030737553,2.96536243,24,0,0,0,0,2,7,1,0,2,0,0,0,1,0,4,20,61,1.518626739
169309562,200,1.16E-05,0.507376305,0.000972903,2.137780911,2.597827503,76,0,0,11,0,3,3,0,1,1,0,0,0,0,0,11,18,124,1.267799346
169309565,389,6.28E-05,0.516878613,0.001217211,2.178853747,2.837241049,64,2,1,1,3,7,9,0,3,6,0,0,2,5,0,14,27,144,1.819387491
169427481,1946,0.000420018,0.540302115,0.031616057,2.421258494,3.115105097,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,1,8,29,1.072739646
169427621,1197,0.000220716,0.53372329,0.010796015,2.420659394,2.835618334,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,1,8,29,1.072739646
169427650,0,0,0,0,0,0,0,0,4,5,2,1,2,0,1,0,16,1,1,0,0,2,32,67,1.622360999
169474329,959,0.000172321,0.528736991,0.007411765,2.455112416,2.74100232,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,1,8,29,1.072739646
169474365,835,0.000146613,0.52823724,0.004938404,2.34526256,3.033864722,975,5,1,2,25,5,0,7,24,41,0,1,2,1,0,111,26,1226,0.864093782
169474621,917,0.00015281,0.528424536,0.005947401,2.415767335,2.726958693,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,21,36,0.940737123
169474793,1084,0.00021673,0.530745489,0.010632501,2.395401708,2.867018,5,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,28,38,0.934027996
169521527,495,5.29E-05,0.516281755,0.002669911,2.330619757,2.991301018,96,0,0,8,1,1,0,2,1,0,0,0,0,0,0,24,34,167,1.211593795
169564355,0,0,0,0,0,0,30,0,0,4,5,0,1,0,0,0,0,0,1,1,0,6,18,66,1.486540546
169564431,754,0.000105691,0.523291199,0.005220732,2.474264554,2.617475077,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169564516,1373,0.000318952,0.539194404,0.009246366,2.429982772,2.965788292,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
169564542,256,1.63E-05,0.507837347,0.001903151,2.339429409,2.759177303,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,22,32,1.045847844
169564543,187,1.37E-05,0.50720363,0.000618988,2.332976249,2.346150874,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0.936888308
169564598,896,0.000157303,0.528736991,0.006504194,2.406481545,2.715173359,190,1,0,1,6,11,1,1,34,12,0,0,2,1,0,37,46,343,1.479465498
169564623,490,7.76E-05,0.521156312,0.001647739,2.345730135,2.549520035,393,0,0,2,19,8,1,9,43,3,0,0,3,1,0,53,31,566,1.16783309
169564632,329,4.93E-05,0.515686275,0.001082543,2.198972563,2.831743245,276,6,2,0,9,8,1,12,16,5,0,1,4,3,0,55,47,445,1.396485947
169564651,1580,0.000262939,0.534744648,0.019332748,2.441914569,2.940867125,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
169630413,841,0.00020165,0.529927699,0.005529817,2.351626745,2.798201879,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169630586,982,0.000155119,0.530179058,0.006580634,2.450559483,2.822007338,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,84,330,1.005971798
169630648,1004,0.000187953,0.531755471,0.00736588,2.437835868,2.814260385,167,2,0,4,1,2,1,2,9,1,0,0,0,1,0,14,22,226,1.043836836
169631030,473,9.03E-05,0.522496202,0.003009825,2.506030854,3.199316231,36,0,0,4,0,1,1,0,1,0,0,4,0,3,0,6,21,77,1.511618389
169631046,1025,0.00019354,0.529300343,0.009869441,2.349978814,2.776214972,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169631140,804,0.000121667,0.527116246,0.004220276,2.326374792,2.80600845,355,4,0,0,14,6,11,18,21,1,0,0,11,1,0,64,37,543,1.313072136
169673341,706,0.000109086,0.525443648,0.004857965,2.380746492,3.063611788,257,1,0,0,1,5,2,2,14,8,0,0,1,4,0,30,26,351,1.066466349
169673479,901,0.000149565,0.528362089,0.006039517,2.372721722,2.684545126,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169673520,977,0.000355726,0.537961737,0.005972703,2.32016314,3.197797595,17,0,0,2,1,0,0,0,0,0,15,1,0,0,0,5,21,62,1.51174995
169673536,991,0.000131944,0.526867782,0.008417652,2.497444312,2.727332588,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
169673548,1146,0.000201752,0.532896305,0.008727574,2.432380539,2.826567541,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
169673553,1127,0.000299071,0.538155994,0.008444055,2.445954656,2.836596221,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
169673681,1018,0.00017229,0.531060696,0.007033986,2.409898851,2.735014441,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,86,332,1.008101418
169673696,612,8.84E-05,0.521947233,0.003428984,2.355231529,2.616287324,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169714363,1880,0.000582927,0.545776367,0.030255329,2.374439866,3.123410891,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169714372,1560,0.00029144,0.536670268,0.021091192,2.439344954,2.950134468,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,1,8,29,1.072739646
169714440,813,0.00013537,0.526929876,0.005402854,2.381105366,2.590801354,178,3,0,1,2,7,8,3,11,10,0,0,3,2,0,31,28,287,1.428010079
169714502,1008,0.000192327,0.531565807,0.007512882,2.383482614,2.749413377,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,1,8,29,1.072739646
169714630,1495,0.000281616,0.535834132,0.015692441,2.418532017,2.923322342,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,10,18,1.274023062
169714885,663,6.83E-05,0.521156312,0.005095968,2.457933217,2.666585523,206,0,0,2,0,0,0,2,2,0,0,1,2,0,0,31,86,332,1.008101418
169764431,0,0,0,0,0,0,7,3,0,3,4,5,1,0,19,6,0,0,5,0,0,4,23,80,2.054413595
169764534,1571,0.00034066,0.539259438,0.017729122,2.464567567,2.928370319,26,0,0,0,0,3,5,0,24,1,0,0,0,2,0,13,29,103,1.676388761
169764548,994,0.00021216,0.532896305,0.006174057,2.384557498,2.809797822,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,10,18,1.274023062
